1.7358
1.7468
1.9217
3.0929
1.9642
2.0197
1.9983
2.4458
2.2797
1.9335
2.0392
1.745
1.58
3.5196
2.0976
1.7241
2.2637
2.5004
1.8019
2.1781
1.1728
1.8515
3.4892
1.9008
1.4403
2.0987
1.3595
2.7557
2.3637
1.9257
3.3745
1.8345
2.6268
3.4812
1.7191
3.3957
2.5802
1.259
2.3474
2.7267
3.3654
1.5418
1.8965
2.5204
1.3776
2.3098
1.9531
2.0168
2.8382
1.4428
1.8932
2.2323
2.2957
1.2107
1.753
2.3233
2.5991
1.9669
2.7867
3.3415
3.3459
2.2159
1.9747
2.998
2.2903
2.5258
3.3823
2.6187
2.0564
1.7652
3.4027
3.2324
2.4107
3.5335
1.7173
1.9987
2.0006
1.4739
3.355
2.5973
1.9079
1.6716
1.3927
1.6338
3.0215
1.402
1.4905
1.9968
2.4705
2.1802
1.2442
2.9018
1.3195
2.5509
2.0972
3.0762
2.5781
1.9134
2.2959
1.736
2.8435
2.9387
1.8966
1.9563
2.2955
2.0289
2.477
2.3159
1.354
2.2856
2.3266
2.0335
3.1235
1.2306
2.1533
2.3085
2.6005
2.004
2.1483
2.0241
2.2771
2.0792
1.9886
2.7845
2.9396
1.7979
3.0922
2.0122
1.213
1.831
2.0493
1.9402
3.4975
3.0001
3.4055
3.534
2.1571
2.6788
3.2236
1.2256
2.9983
3.0606
1.3325
1.8689
3.1216
2.0326
2.5882
2.2631
1.9337
2.5904
1.9711
3.1979
3.5127
2.1821
2.4215
3.5373
2.0612
2.5751
1.3374
3.4209
3.2214
3.5177
1.2104
1.9898
1.2065
2.0019
1.2447
2.3375
2.8549
2.6724
3.2749
1.9834
3.0676
2.3954
3.4937
1.9771
2.7505
2.6232
1.3173
3.4471
2.0063
3.1253
1.7106
2.2772
2.1701
2.2865
1.7921
1.4923
2.3677
2.3281
2.7791
3.5678
2.2684
1.5708
1.942
1.4552
2.1291
3.3242
2.3529
3.2131
1.8935
3.569
2.8146
1.8653
1.9459
3.1657
3.4284
3.5144
2.582
2.0496
2.1363
2.4615
2.912
3.4758
1.998
2.3563
2.3869
1.9763
3.548
1.2698
1.2639
2.0141
1.3204
1.6325
1.8221
2.0282
1.3258
3.3336
2.0504
2.3362
1.9265
2.6175
1.9939
1.9546
2.4123
2.4369
2.2406
3.2044
2.2898
2.9035
1.6184
1.8938
1.2811
3.1513
2.2766
3.5417
3.5785
2.7556
2.0462
1.8981
1.2327
2.3812
2.6663
1.8704
2.9772
1.9813
2.0113
2.6576
1.7642
2.426
3.5355
2.3842
1.2683
3.1537
1.5278
3.2183
3.5257
2.1573
1.3286
2.3695
3.5079
1.6838
1.4976
2.7835
1.9673
2.172
2.1599
1.5681
2.8567
1.2705
2.6619
2.2215
3.4123
2.6507
2.5946
1.9642
2.2911
1.8676
1.6173
1.834
1.9797
3.3587
3.4713
3.3482
2.4283
3.5027
3.0915
3.4931
1.9722
2.0849
2.2353
3.5844
1.9594
2.5806
2.3766
2.373
2.4604
1.8981
1.3186
3.4211
1.9697
2.0527
2.1366
1.9837
1.8782
3.1397
1.3507
3.5498
3.0349
1.5747
2.3886
1.2736
2.7495
2.0055
2.4796
1.7425
2.5664
2.3064
2.0574
1.9646
2.203
3.1584
1.9646
3.028
3.5324
2.3391
2.3387
2.2872
3.5837
3.4675
1.9681
2.3146
2.1882
1.5251
2.4996
2.5142
2.209
2.3858
2.2312
3.5565
2.2393
3.5857
2.3653
2.0782
2.3443
1.8522
3.5759
3.4038
1.3882
3.1131
2.8384
3.3541
2.205
1.2674
2.5709
2.0971
2.3208
2.36
2.3542
1.4673
1.9746
2.8688
3.1986
3.6098
3.6078
1.9832
2.3091
1.8649
2.0806
1.8904
2.1109
2.1984
3.4763
2.0229
3.6139
2.2983
3.376
1.6917
2.6788
2.2093
2.8933
3.5974
1.8673
2.2958
3.3024
1.5218
3.0479
2.1449
2.3378
3.5944
2.1136
3.5464
1.9905
2.0853
2.1706
2.3624
2.2777
2.4102
2.6846
1.5727
1.2785
2.5744
2.4574
2.0669
3.0195
3.2548
1.3013
2.0792
2.3386
1.6971
3.5555
1.9949
3.4371
2.2674
1.2778
3.5509
1.3085
2.0005
3.6243
2.2453
3.4495
3.3123
2.3623
1.3835
1.296
3.1133
3.1105
2.9658
2.6598
3.4139
2.2422
1.306
2.406
2.3138
3.2457
3.5731
2.9526
2.2229
1.9882
2.5492
1.7294
2.5687
1.3052
2.2315
2.3959
1.3692
3.6051
2.5289
3.5913
3.6236
2.1724
3.0567
1.4339
2.0896
3.1604
2.2925
1.4394
2.4066
2.4095
3.06
2.8534
2.0927
3.173
3.0873
2.8952
1.3982
3.507
1.3267
1.3588
2.2857
3.5635
2.2606
3.1929
2.9625
1.6331
3.5117
1.8666
3.0098
2.0083
2.0616
2.5563
1.8873
1.9624
1.4833
2.0435
2.0777
2.5926
1.8612
3.5933
2.2086
3.1188
2.764
3.2254
2.1505
2.2325
3.5045
2.7083
2.3543
2.2708
3.0202
3.4127
2.8894
2.0281
2.0692
3.5481
2.382
3.3317
1.8996
2.4192
3.5914
3.3958
2.9293
2.7849
2.419
2.1935
3.3668
3.6479
2.3538
2.3436
1.8314
1.358
1.2973
3.6521
1.4113
2.2387
2.3248
2.1944
2.0387
2.1675
3.0414
3.4163
1.4736
3.6191
3.1838
1.8072
1.3604
2.0162
2.3586
2.4651
2.0283
3.6562
3.0631
2.5008
3.6568
2.9407
3.3572
2.4226
3.1704
2.3201
3.6589
1.3602
1.3215
2.7159
2.3312
2.021
1.5528
3.6446
1.3092
1.8326
1.9867
1.3238
2.4453
2.7305
2.318
3.4246
2.2829
2.0747
2.6153
1.3946
1.6513
3.6456
2.3652
2.1355
2.3452
3.623
1.9424
2.3623
2.3536
2.4336
3.5073
3.3053
3.1656
3.2879
2.4096
2.7241
3.5674
2.9502
2.4487
2.7512
2.4457
2.1281
2.1599
3.3045
2.5771
2.3092
3.1264
1.3606
3.5629
1.7518
2.2801
3.6546
3.1232
1.3805
3.5804
3.1965
3.6742
2.891
1.6583
3.6679
1.3326
2.76
2.1336
2.6196
3.6673
1.9248
1.4464
3.1302
2.2668
2.0783
2.7646
1.5044
3.3135
2.3861
3.2377
2.1142
3.5754
2.625
2.7077
1.993
3.3875
2.5966
3.4204
2.227
2.1143
2.3712
2.969
3.4614
1.3356
3.3954
3.6404
2.4651
2.4526
2.2353
2.5812
3.4698
1.6419
2.5561
2.5831
2.3646
1.9705
2.1103
1.8572
